run_id,date,plant,production_line,machine_id,product_id,shift,planned_minutes,operating_minutes,ideal_cycle_time_seconds,planned_units,actual_units,good_units,scrap_units,rework_units,operator_team
RUN-01182,2025-05-28,South Plant,Line D,M-203,P-200,Night,464.7,435.9,55.0,507.0,436.7,420.9,8.3,7.4,Team C
RUN-01183,2025-05-28,West Plant,Line E,M-301,P-300,Day,397.5,351.5,36.0,662.5,598.2,575.7,14.2,8.3,Team B
RUN-01184,2025-05-28,West Plant,Line E,M-302,P-600,Swing,455.3,385.0,51.0,535.7,471.9,456.0,9.5,6.4,Team B
RUN-01185,2025-05-29,North Plant,Line A,M-101,P-200,Swing,437.5,402.6,55.0,477.3,403.2,387.8,9.7,5.6,Team C
RUN-01186,2025-05-29,North Plant,Line A,M-102,P-600,Day,411.8,361.3,51.0,484.5,446.6,431.8,8.8,6.0,Team A
RUN-01187,2025-05-29,North Plant,Line B,M-103,P-200,Swing,404.4,369.8,55.0,441.1,378.2,364.1,8.9,5.2,Team A
RUN-01188,2025-05-29,South Plant,Line C,M-201,P-200,Night,387.5,371.8,55.0,422.8,368.7,355.2,7.2,6.3,Team B
RUN-01189,2025-05-29,South Plant,Line C,M-202,P-500,Night,418.6,359.7,39.0,644.0,538.8,516.2,12.9,9.7,Team A
RUN-01190,2025-05-29,South Plant,Line D,M-203,P-600,Swing,439.2,386.7,51.0,516.7,467.1,452.1,8.9,6.1,Team C
RUN-01191,2025-05-29,West Plant,Line E,M-301,P-500,Swing,442.8,422.4,39.0,681.2,584.1,562.1,13.9,8.1,Team B
RUN-01192,2025-05-29,West Plant,Line E,M-302,P-400,Swing,361.8,343.3,48.0,452.3,406.7,393.0,8.2,5.5,Team A
RUN-01193,2025-05-30,North Plant,Line A,M-101,P-100,Swing,465.5,439.1,42.0,665.0,578.9,556.9,13.9,8.1,Team B
RUN-01194,2025-05-30,North Plant,Line A,M-102,P-400,Night,439.3,395.3,48.0,549.1,467.9,450.5,9.3,8.1,Team B
RUN-01195,2025-05-30,North Plant,Line B,M-103,P-600,Swing,438.4,408.3,51.0,515.8,452.6,435.8,10.6,6.2,Team D
RUN-01196,2025-05-30,South Plant,Line C,M-201,P-600,Swing,420.9,356.5,51.0,495.2,433.3,419.2,8.4,5.7,Team A
RUN-01197,2025-05-30,South Plant,Line C,M-202,P-300,Day,471.2,451.2,36.0,785.4,715.5,688.3,17.2,10.0,Team D
RUN-01198,2025-05-30,South Plant,Line D,M-203,P-500,Night,417.6,394.4,39.0,642.5,569.2,548.6,10.9,9.7,Team A
RUN-01199,2025-05-30,West Plant,Line E,M-301,P-500,Day,455.9,403.1,39.0,701.4,620.7,597.3,14.8,8.6,Team A
RUN-01200,2025-05-30,West Plant,Line E,M-302,P-200,Swing,410.0,387.5,55.0,447.2,402.6,389.1,8.1,5.5,Team A
RUN-01201,2025-05-31,North Plant,Line A,M-101,P-200,Night,487.0,435.5,55.0,531.2,445.9,427.2,10.7,8.0,Team B
RUN-01202,2025-05-31,North Plant,Line A,M-102,P-500,Day,413.5,352.1,39.0,636.2,583.9,564.5,11.5,7.8,Team D
RUN-01203,2025-05-31,North Plant,Line B,M-103,P-300,Day,385.4,363.0,36.0,642.3,579.3,557.7,13.6,7.9,Team C
RUN-01204,2025-05-31,South Plant,Line C,M-201,P-200,Day,443.0,402.4,55.0,483.2,440.4,426.0,8.6,5.8,Team A
RUN-01205,2025-05-31,South Plant,Line C,M-202,P-100,Night,425.5,365.3,42.0,607.9,509.8,488.4,12.2,9.2,Team D
RUN-01206,2025-05-31,South Plant,Line D,M-203,P-500,Swing,520.0,450.9,39.0,800.0,713.3,690.4,13.6,9.3,Team B
RUN-01207,2025-05-31,West Plant,Line E,M-301,P-400,Day,455.8,383.6,48.0,569.8,501.6,482.7,11.9,7.0,Team A
RUN-01208,2025-05-31,West Plant,Line E,M-302,P-100,Day,410.2,362.2,42.0,586.1,541.1,522.8,10.9,7.3,Team D
RUN-01209,2025-06-01,North Plant,Line A,M-101,P-100,Day,450.6,409.4,42.0,643.7,564.9,543.4,13.6,7.9,Team D
RUN-01210,2025-06-01,North Plant,Line A,M-102,P-600,Day,446.5,388.0,51.0,525.3,484.0,467.9,9.6,6.5,Team A
RUN-01211,2025-06-01,North Plant,Line B,M-103,P-100,Day,384.5,351.4,42.0,549.2,486.5,468.4,11.4,6.7,Team C
RUN-01212,2025-06-01,South Plant,Line C,M-201,P-200,Swing,347.7,318.7,55.0,379.3,337.6,326.5,6.6,4.5,Team D
RUN-01213,2025-06-01,South Plant,Line C,M-202,P-400,Day,451.2,424.2,48.0,564.0,511.7,492.3,12.3,7.2,Team C
RUN-01214,2025-06-01,South Plant,Line D,M-203,P-600,Swing,483.8,427.7,51.0,569.2,499.9,483.8,9.6,6.5,Team D
RUN-01215,2025-06-01,West Plant,Line E,M-301,P-400,Swing,416.6,397.5,48.0,520.8,444.2,427.5,10.6,6.2,Team A
RUN-01216,2025-06-01,West Plant,Line E,M-302,P-100,Swing,412.0,388.8,42.0,588.6,511.5,494.2,10.3,6.9,Team D
RUN-01217,2025-06-02,North Plant,Line A,M-101,P-200,Day,397.4,350.1,55.0,433.5,390.8,376.0,9.4,5.5,Team A
RUN-01218,2025-06-02,North Plant,Line A,M-102,P-200,Day,411.7,351.6,55.0,449.2,414.5,400.8,8.2,5.6,Team B
RUN-01219,2025-06-02,North Plant,Line B,M-103,P-200,Day,400.7,352.5,55.0,437.2,389.6,375.1,9.1,5.4,Team C
RUN-01220,2025-06-02,South Plant,Line C,M-201,P-200,Day,429.7,383.9,55.0,468.8,428.0,414.0,8.3,5.7,Team D
RUN-01221,2025-06-02,South Plant,Line C,M-202,P-500,Day,484.5,442.6,39.0,745.4,670.7,645.2,16.1,9.4,Team A
RUN-01222,2025-06-02,South Plant,Line D,M-203,P-300,Swing,454.6,421.8,36.0,757.6,687.2,665.1,13.2,9.0,Team D
RUN-01223,2025-06-02,West Plant,Line E,M-301,P-200,Night,363.1,323.4,55.0,396.1,331.3,317.5,7.9,5.9,Team C
RUN-01224,2025-06-02,West Plant,Line E,M-302,P-400,Day,450.5,428.8,48.0,563.2,506.7,489.6,10.2,6.9,Team B
RUN-01225,2025-06-03,North Plant,Line A,M-101,P-100,Swing,359.6,340.5,42.0,513.6,442.8,426.0,10.6,6.2,Team C
RUN-01226,2025-06-03,North Plant,Line A,M-102,P-400,Swing,414.1,396.6,48.0,517.7,462.1,446.7,9.2,6.2,Team C
RUN-01227,2025-06-03,North Plant,Line B,M-103,P-400,Swing,394.2,378.0,48.0,492.8,424.8,409.0,10.0,5.8,Team B
RUN-01228,2025-06-03,South Plant,Line C,M-201,P-400,Swing,477.6,403.3,48.0,597.0,529.0,511.7,10.3,7.0,Team B
RUN-01229,2025-06-03,South Plant,Line C,M-202,P-300,Swing,441.8,409.7,36.0,736.3,625.1,601.3,15.0,8.8,Team D
RUN-01230,2025-06-03,South Plant,Line D,M-203,P-100,Swing,366.2,344.5,42.0,523.2,468.7,453.6,9.0,6.1,Team B
RUN-01231,2025-06-03,West Plant,Line E,M-301,P-600,Day,398.7,354.8,51.0,469.0,412.7,397.1,9.8,5.7,Team A
RUN-01232,2025-06-03,West Plant,Line E,M-302,P-400,Night,372.1,335.2,48.0,465.1,410.0,394.6,8.3,7.2,Team A
RUN-01233,2025-06-04,North Plant,Line A,M-101,P-200,Swing,445.8,410.7,55.0,486.3,412.0,396.3,9.9,5.8,Team C
RUN-01234,2025-06-04,North Plant,Line A,M-102,P-100,Day,399.2,336.9,42.0,570.2,532.9,515.2,10.6,7.1,Team B
RUN-01235,2025-06-04,North Plant,Line B,M-103,P-300,Swing,440.0,377.8,36.0,733.3,627.5,604.1,14.7,8.6,Team B
RUN-01236,2025-06-04,South Plant,Line C,M-201,P-300,Swing,373.9,334.0,36.0,623.1,552.3,534.2,10.8,7.3,Team C
RUN-01237,2025-06-04,South Plant,Line C,M-202,P-200,Day,431.6,368.4,55.0,470.8,421.4,405.4,10.1,5.9,Team C
RUN-01238,2025-06-04,South Plant,Line D,M-203,P-100,Swing,502.1,476.4,42.0,717.2,637.9,617.4,12.2,8.3,Team B
RUN-01239,2025-06-04,West Plant,Line E,M-301,P-600,Swing,375.9,319.2,51.0,442.3,378.7,364.4,9.0,5.3,Team D
RUN-01240,2025-06-04,West Plant,Line E,M-302,P-500,Swing,492.5,451.5,39.0,757.7,670.2,647.6,13.5,9.1,Team C
RUN-01241,2025-06-05,North Plant,Line A,M-101,P-300,Day,399.2,339.7,36.0,665.4,587.2,564.9,14.1,8.2,Team A
RUN-01242,2025-06-05,North Plant,Line A,M-102,P-400,Night,459.9,432.3,48.0,574.9,496.2,477.7,9.8,8.6,Team D
RUN-01243,2025-06-05,North Plant,Line B,M-103,P-300,Day,489.7,465.4,36.0,816.2,746.8,719.1,17.5,10.3,Team B
RUN-01244,2025-06-05,South Plant,Line C,M-201,P-500,Swing,472.2,446.8,39.0,726.5,638.9,618.0,12.4,8.5,Team A
RUN-01245,2025-06-05,South Plant,Line C,M-202,P-400,Day,392.0,368.7,48.0,489.9,437.5,420.9,10.5,6.1,Team A
RUN-01246,2025-06-05,South Plant,Line D,M-203,P-100,Day,400.7,358.7,42.0,572.4,521.1,504.3,10.0,6.8,Team D
RUN-01247,2025-06-05,West Plant,Line E,M-301,P-400,Day,409.4,379.6,48.0,511.8,450.2,433.2,10.7,6.3,Team C
RUN-01248,2025-06-05,West Plant,Line E,M-302,P-400,Day,471.4,411.2,48.0,589.3,547.1,528.6,11.0,7.4,Team C
RUN-01249,2025-06-06,North Plant,Line A,M-101,P-300,Day,361.2,325.3,36.0,602.0,539.9,519.4,13.0,7.6,Team A
RUN-01250,2025-06-06,North Plant,Line A,M-102,P-200,Night,414.5,394.4,55.0,452.2,395.8,381.0,7.8,6.9,Team B
RUN-01251,2025-06-06,North Plant,Line B,M-103,P-600,Night,418.3,391.7,51.0,492.1,421.8,404.4,9.9,7.5,Team D
RUN-01252,2025-06-06,South Plant,Line C,M-201,P-500,Swing,337.6,303.8,39.0,519.4,455.9,441.0,8.9,6.0,Team B
RUN-01253,2025-06-06,South Plant,Line C,M-202,P-400,Swing,387.9,358.1,48.0,484.9,409.8,394.3,9.8,5.7,Team A
RUN-01254,2025-06-06,South Plant,Line D,M-203,P-100,Night,353.6,332.9,42.0,505.1,435.1,419.3,8.3,7.4,Team B
RUN-01255,2025-06-06,West Plant,Line E,M-301,P-600,Night,394.5,356.6,51.0,464.2,391.8,375.4,9.3,7.0,Team A
RUN-01256,2025-06-06,West Plant,Line E,M-302,P-600,Swing,446.8,395.6,51.0,525.6,458.6,443.2,9.2,6.2,Team B
RUN-01257,2025-06-07,North Plant,Line A,M-101,P-200,Night,346.1,325.9,55.0,377.6,313.8,300.7,7.5,5.6,Team A
RUN-01258,2025-06-07,North Plant,Line A,M-102,P-200,Swing,389.3,348.9,55.0,424.7,376.2,363.7,7.5,5.0,Team B
RUN-01259,2025-06-07,North Plant,Line B,M-103,P-600,Swing,453.8,389.4,51.0,533.9,458.6,441.5,10.8,6.3,Team B
RUN-01260,2025-06-07,South Plant,Line C,M-201,P-400,Swing,429.2,383.8,48.0,536.5,484.1,468.3,9.4,6.4,Team D
RUN-01261,2025-06-07,South Plant,Line C,M-202,P-600,Day,454.2,408.5,51.0,534.4,482.5,464.1,11.6,6.8,Team C
RUN-01262,2025-06-07,South Plant,Line D,M-203,P-600,Swing,401.8,358.4,51.0,472.7,426.1,412.4,8.2,5.6,Team D
RUN-01263,2025-06-07,West Plant,Line E,M-301,P-600,Day,380.6,342.9,51.0,447.7,408.7,393.3,9.7,5.7,Team B
RUN-01264,2025-06-07,West Plant,Line E,M-302,P-400,Swing,425.8,364.3,48.0,532.3,470.0,454.1,9.5,6.4,Team B
RUN-01265,2025-06-08,North Plant,Line A,M-101,P-600,Night,389.0,352.6,51.0,457.7,380.7,364.8,9.1,6.9,Team B
RUN-01266,2025-06-08,North Plant,Line A,M-102,P-300,Swing,395.0,365.1,36.0,658.3,594.1,574.4,11.8,8.0,Team D
RUN-01267,2025-06-08,North Plant,Line B,M-103,P-400,Day,408.5,357.4,48.0,510.6,466.5,449.2,11.0,6.4,Team A
RUN-01268,2025-06-08,South Plant,Line C,M-201,P-400,Swing,479.4,446.0,48.0,599.3,536.0,518.4,10.4,7.1,Team C
RUN-01269,2025-06-08,South Plant,Line C,M-202,P-200,Day,408.1,390.6,55.0,445.2,392.2,377.3,9.4,5.5,Team D
RUN-01270,2025-06-08,South Plant,Line D,M-203,P-300,Day,420.4,359.9,36.0,700.7,645.6,624.8,12.4,8.4,Team A
RUN-01271,2025-06-08,West Plant,Line E,M-301,P-100,Swing,410.5,372.2,42.0,586.4,498.1,479.3,11.9,6.9,Team D
RUN-01272,2025-06-08,West Plant,Line E,M-302,P-600,Night,465.4,420.3,51.0,547.6,463.6,446.1,9.3,8.1,Team A
RUN-01273,2025-06-09,North Plant,Line A,M-101,P-100,Day,470.2,431.6,42.0,671.7,593.8,571.3,14.3,8.3,Team C
RUN-01274,2025-06-09,North Plant,Line A,M-102,P-300,Day,409.3,390.3,36.0,682.2,627.0,606.1,12.4,8.4,Team A
RUN-01275,2025-06-09,North Plant,Line B,M-103,P-600,Swing,457.1,432.1,51.0,537.7,459.3,442.2,10.8,6.3,Team A
RUN-01276,2025-06-09,South Plant,Line C,M-201,P-100,Swing,397.5,371.2,42.0,567.8,508.1,491.5,9.9,6.7,Team B
RUN-01277,2025-06-09,South Plant,Line C,M-202,P-600,Day,374.1,335.2,51.0,440.1,392.1,377.2,9.4,5.5,Team A
RUN-01278,2025-06-09,South Plant,Line D,M-203,P-600,Day,434.9,413.2,51.0,511.7,467.4,452.3,8.9,6.1,Team B
RUN-01279,2025-06-09,West Plant,Line E,M-301,P-400,Swing,415.2,391.4,48.0,519.0,443.7,427.0,10.6,6.2,Team B
RUN-01280,2025-06-09,West Plant,Line E,M-302,P-500,Swing,442.5,414.9,39.0,680.8,608.9,588.4,12.3,8.3,Team B
RUN-01281,2025-06-10,North Plant,Line A,M-101,P-100,Day,368.8,340.0,42.0,526.8,470.7,452.8,11.3,6.6,Team A
RUN-01282,2025-06-10,North Plant,Line A,M-102,P-100,Night,398.1,347.5,42.0,568.8,493.2,474.8,9.8,8.6,Team B
RUN-01283,2025-06-10,North Plant,Line B,M-103,P-600,Swing,345.1,311.1,51.0,406.0,354.3,341.1,8.3,4.9,Team C
RUN-01284,2025-06-10,South Plant,Line C,M-201,P-600,Swing,482.8,421.0,51.0,568.0,509.2,492.5,9.9,6.7,Team A
RUN-01285,2025-06-10,South Plant,Line C,M-202,P-300,Swing,503.9,447.6,36.0,839.8,732.7,704.8,17.6,10.3,Team D
RUN-01286,2025-06-10,South Plant,Line D,M-203,P-500,Swing,442.7,374.3,39.0,681.0,597.8,578.6,11.4,7.8,Team D
RUN-01287,2025-06-10,West Plant,Line E,M-301,P-200,Night,490.4,456.5,55.0,535.0,448.7,430.0,10.7,8.0,Team B
RUN-01288,2025-06-10,West Plant,Line E,M-302,P-600,Swing,459.1,434.6,51.0,540.1,485.7,469.3,9.8,6.6,Team D
RUN-01289,2025-06-11,North Plant,Line A,M-101,P-100,Day,431.2,375.7,42.0,616.0,562.1,540.8,13.5,7.9,Team C
RUN-01290,2025-06-11,North Plant,Line A,M-102,P-200,Swing,429.6,361.5,55.0,468.6,420.8,406.9,8.3,5.6,Team D
RUN-01291,2025-06-11,North Plant,Line B,M-103,P-200,Swing,355.2,337.4,55.0,387.5,336.2,323.7,7.9,4.6,Team B
RUN-01292,2025-06-11,South Plant,Line C,M-201,P-200,Day,421.2,355.9,55.0,459.5,429.7,415.7,8.4,5.7,Team C
RUN-01293,2025-06-11,South Plant,Line C,M-202,P-200,Night,380.6,355.6,55.0,415.2,350.7,335.9,8.4,6.3,Team A
RUN-01294,2025-06-11,South Plant,Line D,M-203,P-500,Day,420.4,376.8,39.0,646.7,591.7,572.7,11.3,7.7,Team A
RUN-01295,2025-06-11,West Plant,Line E,M-301,P-600,Swing,482.2,461.2,51.0,567.3,484.8,466.5,11.5,6.7,Team C
RUN-01296,2025-06-11,West Plant,Line E,M-302,P-300,Swing,386.4,370.9,36.0,644.0,564.5,545.4,11.4,7.7,Team A
RUN-01297,2025-06-12,North Plant,Line A,M-101,P-200,Day,421.4,367.8,55.0,459.7,404.3,388.9,9.7,5.7,Team A
RUN-01298,2025-06-12,North Plant,Line A,M-102,P-200,Night,382.3,329.0,55.0,417.1,361.0,347.6,7.1,6.3,Team C
RUN-01299,2025-06-12,North Plant,Line B,M-103,P-600,Day,425.1,402.6,51.0,500.1,454.5,437.6,10.7,6.2,Team C
RUN-01300,2025-06-12,South Plant,Line C,M-201,P-100,Day,432.9,407.6,42.0,618.5,566.4,547.9,11.0,7.5,Team D
RUN-01301,2025-06-12,South Plant,Line C,M-202,P-100,Day,373.2,352.1,42.0,533.1,472.6,454.7,11.3,6.6,Team C
RUN-01302,2025-06-12,South Plant,Line D,M-203,P-100,Day,398.5,353.0,42.0,569.3,521.1,504.4,10.0,6.8,Team D
RUN-01303,2025-06-12,West Plant,Line E,M-301,P-500,Night,419.6,375.2,39.0,645.5,538.7,516.3,12.8,9.6,Team A
RUN-01304,2025-06-12,West Plant,Line E,M-302,P-100,Day,378.9,349.6,42.0,541.3,495.8,479.0,10.0,6.7,Team A
RUN-01305,2025-06-13,North Plant,Line A,M-101,P-500,Swing,364.7,337.0,39.0,561.1,490.2,471.5,11.8,6.9,Team C
RUN-01306,2025-06-13,North Plant,Line A,M-102,P-600,Swing,374.8,342.9,51.0,441.0,389.4,376.4,7.7,5.2,Team C
RUN-01307,2025-06-13,North Plant,Line B,M-103,P-600,Swing,379.9,356.5,51.0,447.0,393.7,379.0,9.2,5.4,Team D
RUN-01308,2025-06-13,South Plant,Line C,M-201,P-400,Swing,414.3,360.8,48.0,517.9,459.8,444.8,9.0,6.1,Team C
RUN-01309,2025-06-13,South Plant,Line C,M-202,P-100,Day,313.1,272.5,42.0,447.3,400.4,385.2,9.6,5.6,Team D
RUN-01310,2025-06-13,South Plant,Line D,M-203,P-300,Swing,374.7,330.4,36.0,624.4,568.2,549.9,10.9,7.4,Team B
RUN-01311,2025-06-13,West Plant,Line E,M-301,P-600,Day,383.8,323.2,51.0,451.6,403.1,387.9,9.6,5.6,Team B
RUN-01312,2025-06-13,West Plant,Line E,M-302,P-600,Day,428.2,365.1,51.0,503.8,467.0,451.2,9.4,6.3,Team B
RUN-01313,2025-06-14,North Plant,Line A,M-101,P-100,Night,444.3,411.4,42.0,634.8,523.8,501.8,12.6,9.4,Team A
RUN-01314,2025-06-14,North Plant,Line A,M-102,P-300,Day,488.9,418.0,36.0,814.8,765.7,740.3,15.2,10.3,Team C
RUN-01315,2025-06-14,North Plant,Line B,M-103,P-200,Swing,452.0,423.5,55.0,493.1,422.3,406.6,9.9,5.8,Team D
RUN-01316,2025-06-14,South Plant,Line C,M-201,P-200,Day,393.4,373.4,55.0,429.2,389.1,376.3,7.6,5.1,Team A
RUN-01317,2025-06-14,South Plant,Line C,M-202,P-400,Swing,471.6,434.4,48.0,589.4,510.8,491.4,12.3,7.2,Team C
RUN-01318,2025-06-14,South Plant,Line D,M-203,P-400,Day,370.6,323.0,48.0,463.2,435.1,421.1,8.3,5.7,Team D
RUN-01319,2025-06-14,West Plant,Line E,M-301,P-600,Day,448.4,378.0,51.0,527.6,470.8,453.1,11.2,6.5,Team C
RUN-01320,2025-06-14,West Plant,Line E,M-302,P-400,Night,385.1,328.1,48.0,481.4,418.2,402.4,8.4,7.3,Team A
RUN-01321,2025-06-15,North Plant,Line A,M-101,P-200,Day,411.4,378.2,55.0,448.8,398.4,383.3,9.6,5.6,Team A
RUN-01322,2025-06-15,North Plant,Line A,M-102,P-400,Night,397.6,352.0,48.0,497.0,431.4,415.4,8.5,7.5,Team C
RUN-01323,2025-06-15,North Plant,Line B,M-103,P-500,Swing,460.4,405.1,39.0,708.3,610.6,587.8,14.3,8.4,Team D
RUN-01324,2025-06-15,South Plant,Line C,M-201,P-200,Night,341.1,315.8,55.0,372.1,320.7,308.9,6.2,5.5,Team A
RUN-01325,2025-06-15,South Plant,Line C,M-202,P-600,Night,470.0,415.6,51.0,553.0,472.2,452.4,11.3,8.5,Team B
RUN-01326,2025-06-15,South Plant,Line D,M-203,P-400,Day,458.9,393.1,48.0,573.7,536.5,519.2,10.3,7.0,Team C
RUN-01327,2025-06-15,West Plant,Line E,M-301,P-600,Swing,393.9,362.1,51.0,463.4,398.5,383.5,9.5,5.5,Team D
RUN-01328,2025-06-15,West Plant,Line E,M-302,P-300,Night,361.8,319.2,36.0,603.0,515.2,495.8,10.4,9.1,Team C
RUN-01329,2025-06-16,North Plant,Line A,M-101,P-500,Night,462.6,413.6,39.0,711.7,598.7,573.5,14.4,10.8,Team D
RUN-01330,2025-06-16,North Plant,Line A,M-102,P-200,Day,464.0,405.3,55.0,506.2,465.6,450.2,9.2,6.2,Team D
RUN-01331,2025-06-16,North Plant,Line B,M-103,P-300,Day,408.4,354.5,36.0,680.6,613.9,591.1,14.4,8.4,Team A
RUN-01332,2025-06-16,South Plant,Line C,M-201,P-300,Swing,476.4,428.5,36.0,794.1,704.5,681.4,13.7,9.3,Team D
RUN-01333,2025-06-16,South Plant,Line C,M-202,P-300,Day,357.7,307.1,36.0,596.1,525.8,505.9,12.6,7.4,Team C
RUN-01334,2025-06-16,South Plant,Line D,M-203,P-600,Night,418.4,393.6,51.0,492.3,432.3,416.6,8.3,7.4,Team B
RUN-01335,2025-06-16,West Plant,Line E,M-301,P-300,Swing,420.2,372.8,36.0,700.4,602.1,579.4,14.3,8.4,Team D
RUN-01336,2025-06-16,West Plant,Line E,M-302,P-300,Day,422.6,374.7,36.0,704.3,644.7,623.0,13.0,8.7,Team B
RUN-01337,2025-06-17,North Plant,Line A,M-101,P-200,Day,419.7,393.2,55.0,457.9,410.9,395.3,9.9,5.8,Team B
RUN-01338,2025-06-17,North Plant,Line A,M-102,P-500,Swing,443.6,424.7,39.0,682.5,594.4,574.7,11.8,8.0,Team D
RUN-01339,2025-06-17,North Plant,Line B,M-103,P-600,Day,391.8,357.2,51.0,460.9,412.0,396.6,9.7,5.7,Team C
RUN-01340,2025-06-17,South Plant,Line C,M-201,P-200,Day,417.0,355.2,55.0,454.9,413.7,400.2,8.1,5.5,Team A
RUN-01341,2025-06-17,South Plant,Line C,M-202,P-100,Swing,342.0,288.0,42.0,488.6,423.3,407.2,10.2,5.9,Team C
RUN-01342,2025-06-17,South Plant,Line D,M-203,P-100,Day,405.4,344.5,42.0,579.1,536.2,518.9,10.3,7.0,Team D
RUN-01343,2025-06-17,West Plant,Line E,M-301,P-200,Night,435.3,368.0,55.0,474.9,396.5,380.0,9.4,7.1,Team D
RUN-01344,2025-06-17,West Plant,Line E,M-302,P-400,Swing,399.0,366.0,48.0,498.8,436.8,422.0,8.8,5.9,Team D
RUN-01345,2025-06-18,North Plant,Line A,M-101,P-300,Night,455.3,401.5,36.0,758.9,636.2,609.5,15.3,11.5,Team B
RUN-01346,2025-06-18,North Plant,Line A,M-102,P-600,Swing,366.2,324.6,51.0,430.9,381.8,369.1,7.6,5.1,Team B
RUN-01347,2025-06-18,North Plant,Line B,M-103,P-100,Day,320.0,283.4,42.0,457.1,415.1,399.7,9.7,5.7,Team C
RUN-01348,2025-06-18,South Plant,Line C,M-201,P-400,Day,443.3,399.2,48.0,554.1,515.8,498.9,10.0,6.8,Team C
RUN-01349,2025-06-18,South Plant,Line C,M-202,P-400,Swing,414.4,366.7,48.0,518.0,451.5,434.4,10.8,6.3,Team C
RUN-01350,2025-06-18,South Plant,Line D,M-203,P-100,Day,391.7,355.1,42.0,559.6,522.2,505.4,10.0,6.8,Team C
RUN-01351,2025-06-18,West Plant,Line E,M-301,P-600,Night,393.8,350.1,51.0,463.3,385.5,369.4,9.2,6.9,Team A
RUN-01352,2025-06-18,West Plant,Line E,M-302,P-200,Swing,423.1,394.6,55.0,461.6,413.6,399.7,8.3,5.6,Team B
RUN-01353,2025-06-19,North Plant,Line A,M-101,P-100,Swing,448.1,385.4,42.0,640.1,556.7,535.5,13.4,7.8,Team D
RUN-01354,2025-06-19,North Plant,Line A,M-102,P-100,Day,396.3,342.0,42.0,566.1,521.7,504.4,10.3,7.0,Team B
RUN-01355,2025-06-19,North Plant,Line B,M-103,P-400,Swing,353.6,324.9,48.0,442.0,389.4,374.9,9.1,5.3,Team A
RUN-01356,2025-06-19,South Plant,Line C,M-201,P-200,Night,436.9,396.3,55.0,476.6,416.2,400.9,8.1,7.2,Team B
RUN-01357,2025-06-19,South Plant,Line C,M-202,P-400,Day,347.6,312.6,48.0,434.5,392.6,377.7,9.4,5.5,Team D
RUN-01358,2025-06-19,South Plant,Line D,M-203,P-100,Swing,391.2,336.3,42.0,558.9,496.4,480.5,9.5,6.5,Team B
RUN-01359,2025-06-19,West Plant,Line E,M-301,P-200,Day,383.6,354.5,55.0,418.4,381.2,366.8,9.1,5.3,Team C
RUN-01360,2025-06-19,West Plant,Line E,M-302,P-100,Night,499.7,424.5,42.0,713.9,619.5,596.1,12.5,10.9,Team C
RUN-01361,2025-06-20,North Plant,Line A,M-101,P-100,Day,441.9,424.0,42.0,631.3,575.3,553.4,13.8,8.1,Team B
RUN-01362,2025-06-20,North Plant,Line A,M-102,P-400,Day,404.0,355.7,48.0,505.1,458.6,443.4,9.1,6.1,Team C
RUN-01363,2025-06-20,North Plant,Line B,M-103,P-200,Day,479.7,415.5,55.0,523.3,463.5,446.3,10.9,6.4,Team B
RUN-01364,2025-06-20,South Plant,Line C,M-201,P-300,Night,444.9,392.7,36.0,741.6,646.3,622.6,12.6,11.1,Team A
RUN-01365,2025-06-20,South Plant,Line C,M-202,P-500,Swing,407.0,375.1,39.0,626.1,539.6,519.1,13.0,7.6,Team A
RUN-01366,2025-06-20,South Plant,Line D,M-203,P-200,Swing,484.6,436.2,55.0,528.7,466.2,451.2,8.9,6.1,Team B
RUN-01367,2025-06-20,West Plant,Line E,M-301,P-600,Day,452.1,383.1,51.0,531.8,469.2,451.5,11.2,6.5,Team B
RUN-01368,2025-06-20,West Plant,Line E,M-302,P-300,Swing,388.7,371.2,36.0,647.9,581.8,562.2,11.7,7.9,Team B
RUN-01369,2025-06-21,North Plant,Line A,M-101,P-500,Swing,343.5,314.2,39.0,528.5,456.7,439.3,11.0,6.4,Team B
RUN-01370,2025-06-21,North Plant,Line A,M-102,P-600,Day,364.1,311.3,51.0,428.4,389.2,376.3,7.7,5.2,Team A
RUN-01371,2025-06-21,North Plant,Line B,M-103,P-400,Night,493.3,435.6,48.0,616.6,531.8,509.8,12.5,9.4,Team A
RUN-01372,2025-06-21,South Plant,Line C,M-201,P-500,Swing,365.2,342.6,39.0,561.9,498.8,482.5,9.7,6.6,Team C
RUN-01373,2025-06-21,South Plant,Line C,M-202,P-500,Swing,396.2,368.4,39.0,609.6,521.2,501.4,12.5,7.3,Team D
RUN-01374,2025-06-21,South Plant,Line D,M-203,P-400,Swing,479.2,453.5,48.0,599.0,539.7,522.3,10.3,7.1,Team C
RUN-01375,2025-06-21,West Plant,Line E,M-301,P-100,Day,407.7,379.2,42.0,582.5,524.2,504.5,12.5,7.3,Team C
RUN-01376,2025-06-21,West Plant,Line E,M-302,P-400,Night,414.2,356.4,48.0,517.8,444.5,427.7,9.0,7.8,Team B
RUN-01377,2025-06-22,North Plant,Line A,M-101,P-400,Day,401.8,349.2,48.0,502.3,458.1,440.7,11.0,6.4,Team D
RUN-01378,2025-06-22,North Plant,Line A,M-102,P-600,Swing,404.5,374.1,51.0,475.9,423.8,409.8,8.4,5.7,Team C
